112,68,255,46,250,103,103,119,MÓN
270,53,400,22,391,82,272,97,HUẾ
99,153,288,133,287,159,94,176,DELIVERY
299,131,500,109,502,137,299,156,1800 1111
57,364,226,358,221,430,42,434,MÓN
250,369,405,338,392,424,243,431,HUẾ
445,343,522,338,524,362,447,365,MON
448,366,508,364,510,383,450,386,HUE
556,190,599,187,599,211,560,213,12
564,299,586,297,587,309,567,312,X
23,507,56,516,55,527,21,517,DELIVERY
21,518,55,528,54,538,19,528,1800 1111
19,530,52,538,52,544,17,534,###
576,601,590,601,592,615,578,615,K
1,574,21,562,24,566,0,581,###
1,581,28,564,30,569,1,586,###
76,588,105,570,106,574,76,592,###
66,599,108,572,108,579,70,602,###
359,609,386,578,389,582,360,615,###
361,615,391,579,395,584,365,619,###
446,608,479,571,483,579,456,613,###
488,639,516,606,523,615,495,642,###
587,621,599,621,599,637,589,637,C
429,20,490,14,493,28,431,33,MON
432,36,480,28,482,44,433,49,HUE
105,534,122,540,122,550,103,542,###
103,544,122,551,119,558,101,552,###
2,28,49,21,49,29,4,35,OHAM
