16,67,35,65,35,74,18,76,PHỐ
6,77,33,76,33,88,7,89,ĐINH
35,76,47,69,49,87,36,88,LỄ
2,95,32,96,33,106,4,103,SILVER
34,98,49,99,49,108,33,107,AND
23,122,46,124,46,131,23,129,TRUNG
0,126,30,129,31,136,1,134,DOANH
31,130,50,132,50,139,32,137,VÀNG
15,137,49,139,49,147,15,145,###
80,103,118,103,116,122,81,121,THƯ
118,105,168,106,166,125,116,122,NƯỚC
168,109,222,110,222,128,168,125,NGOÀI
103,123,200,128,201,141,102,136,INTERNATIONAL
234,115,270,114,268,131,237,130,THƯ
271,116,324,118,324,133,270,131,TRONG
325,117,372,118,371,136,326,133,NƯỚC
274,133,334,136,333,148,273,146,DOMESTIC
87,202,147,204,148,238,84,240,BƯU
151,203,219,205,219,242,154,245,ĐIỆN
222,205,284,207,284,246,225,245,VIỆT
286,212,352,214,352,242,288,241,NAM
145,256,236,257,238,274,151,273,VIETNAM
241,258,298,258,292,276,242,275,POST
190,344,256,346,250,361,197,360,VNPT
178,390,189,390,188,402,178,401,Số
189,391,201,391,200,401,189,401,###
202,390,214,389,213,402,201,401,mở
214,390,229,390,228,402,214,401,hộp
230,390,236,390,236,400,231,400,2
237,389,250,390,250,400,237,400,lần
251,391,271,389,267,401,250,400,ngày
191,405,208,405,208,415,190,415,Sáng
210,405,222,405,223,415,210,415,10h
