418,162,575,176,576,215,421,203,LÀNG
586,176,683,186,682,223,585,215,CẦN
299,217,343,219,344,249,297,247,TRUYỀN
300,276,342,276,344,306,299,306,THỐNG
312,331,338,332,340,362,313,362,HÀO
313,392,348,391,350,420,313,421,HÙNG
321,458,345,457,350,482,321,483,CHA
324,513,351,512,354,543,326,545,ÔNG
323,578,360,576,364,611,325,614,DỰNG
183,573,207,568,208,578,184,583,###
211,567,237,563,237,572,211,577,###
122,593,140,591,146,615,124,616,###
746,249,770,250,774,271,748,269,TƯƠNG
758,295,772,295,774,313,760,312,LAI
763,337,781,337,785,359,765,359,TƯƠI
768,381,790,380,794,403,770,404,SÁNG
776,425,796,423,801,449,778,450,CHÁU
784,478,802,475,807,497,788,498,CON
791,521,811,519,811,543,795,545,XÂY
410,561,443,558,442,564,410,567,###
419,596,441,594,441,598,421,600,###
