3,0,37,13,19,77,1,76,###
3,137,128,183,121,225,1,187,###
8,236,106,261,91,325,4,302,PHỐ
165,123,329,100,341,302,146,327,IỆM
333,59,517,32,539,253,356,268,TRÀ
529,26,964,0,969,152,553,230,CHANH
1430,120,1634,165,1647,240,1429,200,CHILL
143,729,235,730,238,760,141,756,CHILL
297,1224,308,1222,307,1240,289,1243,###
310,1218,350,1216,352,1232,308,1239,KLEIN
353,1212,388,1198,389,1216,354,1230,JEANS
222,765,237,765,237,775,222,775,LIFE
742,634,772,631,772,637,743,640,###
747,626,771,625,771,630,747,632,###
1480,679,1492,681,1493,687,1481,687,mo
1480,688,1493,688,1494,695,1480,695,mo
1480,698,1493,698,1495,704,1481,703,###
1480,716,1488,716,1489,722,1480,721,###
1491,715,1502,716,1503,723,1491,722,###
1480,722,1502,723,1502,726,1480,725,###
1618,715,1628,714,1630,727,1618,726,BB
1631,713,1653,714,1653,727,1631,727,HOME
1655,714,1694,714,1695,728,1654,728,SHOPPING
1788,1,1854,2,1861,30,1789,37,###
1786,86,1857,79,1856,154,1789,157,U
1787,214,1867,206,1860,280,1807,284,T
1435,228,1493,238,1492,255,1435,249,###
1498,238,1524,243,1529,261,1497,256,tea
1530,242,1541,243,1543,262,1532,261,&
1550,246,1588,258,1590,276,1547,267,enjo
1592,258,1592,258,1627,268,1627,285,###
1786,344,1852,338,1862,424,1799,395,###
