63,39,201,20,222,112,55,114,XẢ
30,124,244,127,232,207,14,208,HÀNG
232,20,326,18,308,225,242,221,1
326,128,588,138,578,227,322,223,NGÀY
340,44,477,24,446,129,324,133,Giá
484,13,631,10,619,118,453,108,Gốc
652,19,691,21,672,60,636,56,p
133,278,166,281,160,311,134,310,SỞ
5,101,27,101,24,116,4,117,25
1,122,17,123,9,140,4,137,v
211,51,218,50,219,59,212,60,E
218,81,225,80,227,89,220,90,E
226,78,245,72,248,82,228,87,OFF
239,91,264,82,267,91,242,99,SALE
208,118,232,110,235,119,212,127,SALE
235,110,253,104,256,114,237,119,OFF
249,122,260,118,264,126,251,131,SA
137,124,155,118,156,127,138,132,OFF
170,130,187,126,189,134,172,139,OFF
244,142,263,136,262,146,244,152,OFF
243,178,250,176,253,185,246,187,E
199,210,206,209,207,219,201,219,S
322,66,329,62,331,71,325,73,E
342,41,354,36,357,46,345,49,LE
356,35,375,29,377,39,358,44,OFF
331,60,344,56,346,66,333,70,OF
315,101,328,95,331,106,315,110,SA
348,89,360,85,362,96,348,99,FF
326,133,349,125,353,134,328,142,SALE
351,124,370,119,373,128,355,134,OFF
362,141,387,133,391,141,366,150,SALE
110,22,131,15,133,23,113,31,###
68,128,91,120,93,130,71,137,###
54,220,78,212,79,222,56,229,SALE
79,211,98,205,99,215,80,222,OFF
93,225,111,218,113,229,95,234,ALE
112,217,131,210,132,222,114,229,OFF
151,222,169,216,169,227,152,233,OFF
141,226,149,224,150,234,142,234,E
227,217,252,210,255,222,230,228,SALE
268,224,293,218,295,228,271,234,SALE
325,226,332,224,335,235,327,236,E
334,225,353,219,356,228,337,234,OFF
378,230,399,223,403,233,382,240,OFF
387,111,410,103,413,111,386,120,SALE
413,103,420,100,423,109,415,112,###
407,50,425,45,428,55,408,60,###
423,118,449,110,452,120,427,127,SALE
450,110,471,102,474,111,454,118,###
456,89,469,85,472,94,458,98,###
467,121,494,114,497,122,471,131,SALE
496,113,515,105,518,116,499,122,OFF
539,98,565,89,570,98,543,108,SALE
569,88,590,81,594,90,573,97,OFF
508,130,535,121,537,130,512,138,SALE
537,119,557,112,560,122,540,129,OFF
410,140,422,136,426,146,414,150,###
426,135,445,129,448,138,428,145,OFF
449,148,462,143,466,153,453,157,###
464,143,478,137,480,147,468,153,###
509,147,518,143,522,154,513,158,###
554,134,584,124,588,135,558,144,SALE
586,123,606,116,611,127,590,134,OFF
581,105,610,94,614,105,585,115,SALE
613,93,631,86,636,99,616,106,OFF
630,109,638,106,642,116,634,118,###
598,139,626,129,630,141,602,150,SALE
629,130,644,124,645,137,633,142,###
579,166,598,159,602,170,583,178,###
601,159,624,151,628,162,605,170,OFF
570,192,590,183,593,194,572,203,OFF
616,177,642,168,647,179,619,188,SALE
587,208,615,197,620,208,591,218,SALE
618,197,640,190,644,202,623,208,OFF
510,231,538,222,541,232,515,240,SALE
568,235,581,230,586,241,575,244,LE
586,231,608,224,610,234,588,241,OFF
482,219,490,216,494,225,487,228,###
525,183,534,180,537,191,529,193,###
451,186,457,185,459,195,452,197,###
615,74,640,64,643,74,618,82,SALE
220,49,227,48,228,55,220,56,O
