25,138,123,135,119,213,18,217,CẤM
137,141,159,140,156,179,135,180,HÁI
161,147,191,146,190,182,161,184,HOA
193,137,217,139,216,179,192,178,HÁI
219,139,236,139,235,176,219,177,LÁ
133,186,144,186,143,209,133,210,Vi
144,187,170,186,169,211,142,212,phạm
171,185,193,184,191,211,171,211,phạt
194,185,233,184,233,205,192,206,200.000đ
16,226,43,225,42,250,14,252,QUÝ
45,225,90,223,89,244,44,248,KHÁCH
91,219,119,218,118,242,92,244,CẦN
122,222,150,222,150,241,121,243,HOA,
152,218,168,217,169,240,153,240,LÁ
171,218,205,217,203,239,172,242,CHỤP
206,212,231,212,232,235,205,237,ẢNH
41,253,78,250,77,275,41,278,LIÊN
81,248,105,248,106,276,82,278,HỆ:
111,250,204,245,203,265,109,272,01639366648
14,287,73,283,70,329,12,339,CHÚ
77,283,101,280,94,329,80,330,Ý
111,279,130,278,131,299,113,301,MỰC
133,276,152,273,153,294,133,296,NƯỚC
155,275,177,274,178,291,155,293,TRONG
178,270,191,269,190,291,178,291,HỒ
192,273,200,273,201,290,192,290,40
206,273,227,271,227,288,207,289,80CM
110,301,124,300,122,323,110,324,TRẺ
124,306,134,305,134,322,124,322,EM
135,300,152,296,152,320,136,321,PHẢI
154,301,163,300,162,319,154,320,CÓ
165,298,184,296,184,315,163,318,NGƯỜI
185,295,198,294,198,315,186,316,LỚN
199,298,207,297,206,314,200,314,ĐI
208,294,226,294,225,312,208,314,CÙNG
