1411,51,1482,55,1482,109,1413,101,ĐỊA
1490,55,1609,63,1607,123,1492,111,PHẬN
1399,131,1547,139,1537,226,1401,218,HẠT
1573,142,1611,146,1608,215,1555,208,4
1369,239,1415,241,1415,289,1367,283,KM
1419,243,1460,245,1460,291,1419,285,122
1472,243,1506,247,1502,297,1472,295,00
1530,251,1581,251,1577,299,1543,297,153
1593,253,1627,251,1623,303,1591,303,00
855,641,886,641,888,661,857,657,QLO
831,661,863,665,863,687,829,687,Km
865,663,912,661,908,689,867,687,122
827,697,875,697,877,734,825,736,SƠN
877,697,914,695,914,734,883,732,LA
831,746,877,748,875,782,833,784,180
879,748,914,748,914,782,875,782,Km
