171,118,220,119,223,175,175,178,BÒ
229,121,278,121,292,175,230,178,BIA
110,202,120,202,120,216,109,215,XE
120,200,136,200,136,217,120,216,MÁY
26,121,51,122,50,127,26,126,###
28,128,48,128,47,134,27,134,###
31,149,56,151,53,158,30,156,###
20,159,55,159,54,167,20,165,###
108,232,133,232,132,239,107,237,###
107,238,134,240,132,245,110,243,###
108,245,134,245,133,251,110,250,###
116,251,132,252,131,258,117,257,###
110,185,135,186,135,192,110,192,###
110,193,127,193,127,201,111,200,###
603,38,626,16,630,37,604,54,###
