48,1,110,1,110,22,45,32,Fiber
116,5,154,8,154,26,117,24,vnn
65,27,105,26,103,34,64,33,internet
108,27,124,28,124,36,108,36,cáp
128,28,156,28,155,36,128,36,quang
396,0,599,2,600,43,403,37,vinaphone
6,84,20,84,20,91,7,90,4G
121,61,154,60,154,92,123,92,LỄ
164,73,228,72,227,92,165,92,KHAI
236,69,346,70,348,93,237,92,TRƯƠNG
356,64,403,64,412,94,358,92,CỬA
421,68,490,70,492,95,420,95,HÀNG
500,74,561,76,560,96,501,95,GIAO
568,77,592,77,591,103,568,101,DỊCH
216,103,248,103,248,118,216,117,Địa
256,101,292,102,291,117,254,116,chỉ:
298,103,347,103,348,114,297,114,Thôn
354,103,390,103,391,115,354,116,Yên
398,104,456,104,456,115,398,115,Thành
544,106,581,106,582,116,544,117,Lĩnh
554,190,552,134,574,133,574,189,one
568,258,554,190,580,190,579,258,###
186,154,202,153,200,170,184,170,LỄ
204,160,240,160,238,172,205,169,KHAI
244,158,280,159,278,170,242,170,TRƯƠ
304,156,330,156,332,172,302,171,CỬA
338,156,376,155,376,170,335,171,HÀNG
380,158,412,157,412,168,380,170,GIAO
416,157,444,158,445,170,416,173,DỊCH
234,175,249,175,249,183,233,183,Địa
252,174,270,174,270,183,252,183,chỉ:
272,176,280,175,277,183,274,183,T
302,176,320,176,321,183,302,183,Yên
247,215,262,214,263,219,247,219,TRUNG
264,214,273,214,272,220,265,219,TÂM
514,192,531,182,532,196,516,203,PHÁT
518,207,530,202,530,218,519,221,TÀI
516,227,534,221,538,237,516,239,PHÁT
521,245,536,240,540,258,522,261,LỘC
24,233,40,236,37,248,20,244,KHAI
16,252,40,256,38,267,14,263,TRƯƠNG
16,267,34,271,31,287,12,283,HỒNG
13,288,30,291,28,304,11,302,PHÁT
5,132,17,132,17,140,2,140,4G
3,217,18,216,16,222,3,223,###
0,161,9,161,9,166,0,165,###
