181,80,201,76,200,86,180,86,###
228,96,253,96,249,114,230,112,HÃY
256,94,290,93,287,114,253,112,BIỂU
292,96,330,98,328,116,290,114,TÌNH
337,98,395,98,394,119,334,116,ĐÚNG
405,97,472,103,470,126,399,117,CÁCH
230,118,274,118,273,135,230,131,Không
276,120,310,121,311,140,278,136,Đập
317,122,357,124,356,140,317,139,Phá
364,125,401,125,399,143,363,138,Tài
410,127,464,132,463,150,408,144,Sản
246,136,294,142,293,157,244,150,Không
299,141,335,145,326,163,298,155,Lấy
338,146,373,148,373,164,337,159,Tài
382,149,426,153,424,170,378,164,Sản
