44,294,93,292,93,304,44,306,THÔNG
98,292,129,291,129,303,98,304,BÁO
7,378,31,378,31,382,7,382,###
10,391,28,391,27,397,9,397,DANH
10,400,26,400,25,406,10,406,MỤC
6,407,29,407,28,415,6,415,THUỐC
49,374,76,374,75,379,49,379,###
52,386,72,386,72,394,52,394,BẢNG
55,396,68,396,68,403,55,403,GIÁ
45,404,62,404,60,412,45,412,###
62,404,77,404,76,412,61,412,###
93,374,124,374,122,378,93,378,###
92,385,111,385,111,393,92,393,BẢNG
113,385,126,385,126,393,112,393,GIÁ
100,394,116,394,116,402,99,402,TIỀN
95,403,120,403,120,411,95,411,PHÒNG
164,132,180,132,180,151,164,152,X-
180,130,234,128,234,154,181,155,QUANG
251,127,288,125,288,146,251,148,P.28
182,191,212,191,212,213,182,213,P.3
219,186,253,185,254,211,219,212,đến
262,188,308,186,303,209,262,210,P.27
176,256,204,256,205,285,175,285,XÉT
210,254,271,254,272,288,210,290,NGHIỆM
277,260,312,259,313,282,278,283,P.38
172,328,196,328,196,359,172,359,SIÊU
200,329,216,329,216,359,198,359,ÂM
222,335,247,335,247,359,222,359,P.34
257,335,282,334,282,358,257,358,P.35
292,333,318,333,318,358,292,358,P.36
176,403,200,403,200,438,175,438,NỘI
203,409,227,410,227,434,204,434,SOI
236,410,269,410,269,434,236,434,P.32
283,410,316,410,316,434,283,434,P.33
187,479,215,479,216,509,188,509,BÓ
224,479,264,480,264,515,223,514,BỘT
272,486,317,486,317,511,272,510,P.40
345,238,431,236,432,243,345,245,###
355,246,420,244,420,251,355,253,###
385,314,391,314,392,330,386,330,1
