580,1350,930,1381,896,1535,558,1497,Năng
946,1381,1137,1409,1096,1547,918,1532,lực
1140,1407,1287,1425,1253,1526,1121,1526,tư
1295,1413,1502,1449,1480,1569,1262,1542,duy
1510,1428,1723,1447,1695,1584,1493,1570,bậc
1732,1463,1911,1482,1889,1569,1709,1556,cao
1256,1569,1547,1582,1532,1717,1234,1713,Ngôn
1552,1592,1806,1596,1766,1741,1538,1727,ngữ
1165,1620,1237,1626,1225,1651,1168,1651,-
1786,1651,1851,1651,1839,1685,1792,1682,-
1870,1588,2130,1622,2100,1751,1840,1721,Sáng
2136,1620,2299,1626,2274,1754,2116,1743,tạo
73,3185,129,3170,132,3191,86,3206,APAX
123,3164,211,3147,211,3176,129,3199,LEADER
81,3216,221,3181,221,3199,86,3231,###
2301,3283,2366,3272,2366,3293,2310,3300,###
2312,3308,2366,3300,2366,3314,2314,3318,###
