39,15,70,16,71,36,37,36,Hội
72,15,139,18,137,39,72,39,Quán
52,45,86,45,93,71,46,71,BA
103,35,205,39,206,74,101,72,THẰNG
215,41,358,45,357,77,211,74,KHÙNG...
81,79,205,80,194,140,74,138,GIỮ
216,89,306,92,307,141,214,139,XE
54,144,223,143,216,220,16,221,MIỄN
251,159,363,156,353,221,267,222,PHÍ
105,244,135,244,133,265,95,263,AI
138,238,202,236,207,265,135,265,TRẢ
208,234,292,234,291,265,210,266,TIỀN
7,280,57,279,47,312,6,310,TỰ
57,279,140,278,134,311,50,309,CHỊU
141,273,257,272,258,303,140,304,TRÁCH
259,275,373,275,377,309,259,309,NHIỆM
201,337,234,335,236,345,202,345,NƯỚC
237,334,261,334,263,345,237,345,DỪA
273,334,290,333,290,341,273,341,###
291,334,304,333,304,341,291,341,###
304,333,318,332,318,340,305,340,###
319,332,326,332,327,339,318,339,###
326,332,340,332,340,339,328,339,###
341,332,348,331,349,338,342,339,###
349,332,361,331,361,339,350,339,###
361,332,373,332,373,339,363,339,###
399,315,410,315,412,327,398,326,###
396,329,413,328,414,339,397,339,###
415,330,423,328,423,343,417,344,IÊ
428,330,447,331,447,345,428,345,THOAI
431,303,444,303,446,325,432,324,P
410,302,424,303,425,324,411,324,G
409,277,419,277,421,291,410,292,CH
428,277,435,276,436,296,428,295,Ụ
436,278,446,278,447,293,436,293,ĐI
