430,116,506,115,507,150,432,153,ĐẠI
511,114,606,111,608,141,513,144,NAM
454,156,594,148,592,163,455,169,UNIVERSITY
1012,1,1068,1,1070,46,1011,50,BỘ
1076,1,1181,0,1181,37,1079,42,GIÁO
1187,1,1278,0,1278,39,1191,42,DỤC
1283,0,1335,0,1347,33,1293,34,VA
1348,1,1440,1,1440,27,1350,31,ĐAO
1445,0,1534,0,1533,33,1448,34,TẠO
1010,47,1186,43,1187,84,1010,89,TRƯỜNG
1196,47,1264,47,1265,87,1194,91,ĐẠI
1270,45,1357,41,1358,83,1271,87,HỌC
1364,41,1435,40,1433,81,1364,83,ĐẠI
1441,39,1532,38,1531,72,1443,73,NAM
882,127,949,125,952,235,887,239,LỄ
967,152,1122,145,1123,229,971,235,TRAO
1139,118,1300,113,1303,223,1142,229,BẰNG
1317,116,1433,112,1433,217,1323,221,TỐT
1451,116,1658,113,1661,221,1451,228,NGHIỆP
945,259,982,257,986,304,947,309,n
985,257,1101,250,1103,346,995,348,ƯỢC
1119,240,1179,235,1181,332,1122,327,SĨ
1194,248,1293,244,1294,336,1194,342,ĐẠI
1311,244,1427,237,1428,333,1310,336,HỌC
1446,236,1604,229,1602,313,1447,319,2019
1077,379,1106,379,1109,400,1075,398,Hà
1165,376,1223,376,1213,405,1162,402,ngày
1233,372,1261,372,1257,397,1228,397,18
1269,371,1337,371,1332,398,1266,400,tháng
1348,369,1364,369,1359,393,1342,394,5
1372,367,1424,366,1420,390,1368,391,năm
1427,364,1482,362,1481,387,1422,390,2019
1411,435,1490,432,1480,459,1412,461,http://
1491,432,1657,425,1657,447,1481,456,dainam.edu.vn
655,944,640,917,650,906,666,935,ARI
634,961,602,969,603,952,629,943,TON
609,974,620,985,613,1002,595,986,M
619,995,632,994,633,1003,619,1006,###
599,1014,583,1045,568,1031,587,1003,LOU
629,1050,594,1059,592,1042,626,1034,TON
