35,124,37,108,43,109,41,123,###
39,105,49,95,51,100,43,109,###
49,94,58,89,59,97,49,102,###
35,162,73,162,71,180,36,182,ĐIỂM
76,166,96,165,95,181,78,181,DU
101,165,131,163,130,183,102,183,LỊCH
134,165,165,164,166,177,134,178,SINH
169,158,202,158,202,177,170,178,THÁI
47,190,120,188,115,213,46,215,KHE
129,187,196,186,194,213,129,212,LIM
53,218,67,218,67,230,53,228,XÃ
70,220,84,219,84,233,70,232,ĐẠI
86,217,115,218,114,229,87,227,HỒNG,
117,218,147,218,147,231,116,229,HUYỆN
149,219,166,219,166,230,150,229,ĐẠI
166,219,186,218,186,228,166,229,LỘC
53,318,67,317,66,327,52,328,NHẬN
67,316,80,314,80,324,67,324,CHỞ
81,315,90,315,88,325,81,325,HÀ
129,316,143,314,142,324,128,323,###
146,314,165,314,165,323,144,322,5944
218,310,227,309,227,316,219,317,###
