882,162,1052,139,1048,289,881,304,40
1026,451,1041,450,1042,465,1027,466,###
1029,506,1037,506,1037,511,1030,511,###
895,621,915,622,915,629,895,628,###
818,719,830,719,830,729,816,729,###
1087,665,1095,666,1095,671,1087,671,###
1216,712,1230,712,1230,722,1215,722,###
1163,665,1172,665,1171,670,1163,670,###
235,529,287,532,280,561,224,557,BIA
295,532,390,538,385,565,287,561,SAIGON
196,565,408,571,416,610,195,612,SAGOTA
206,618,297,617,297,627,204,628,PREMIUM
301,617,351,616,351,625,301,626,BEER
376,624,408,624,405,633,375,633,Saletar
409,623,424,623,422,633,405,633,JIC
111,676,123,677,119,687,108,686,###
1095,603,1106,604,1106,613,1095,613,###
24,590,35,590,34,598,25,598,###
