438,287,516,288,510,341,434,343,SỞ
527,288,676,288,674,339,524,340,GIÁO
688,299,811,297,809,359,686,337,DỤC
822,297,852,298,857,336,820,337,&
869,283,993,285,994,337,867,336,ĐÀO
1008,296,1133,295,1126,347,1011,348,TẠO
1146,275,1265,277,1266,337,1146,336,BẮC
1275,293,1424,294,1427,334,1275,334,NINH
536,341,599,341,598,364,537,364,TIÊN
604,343,664,343,664,368,602,368,HỌC
667,336,699,336,698,363,666,364,LỄ
523,380,557,381,565,405,521,405,HẠ
584,381,605,381,604,400,584,400,H
1469,336,1489,336,1491,356,1469,357,HI
1435,374,1461,373,1462,391,1434,392,GU
1462,373,1494,373,1499,392,1462,392,###
1503,372,1517,372,1518,392,1504,393,K
1501,337,1515,337,1517,355,1498,355,N
1610,371,1621,371,1623,390,1609,390,G
1615,331,1637,331,1638,340,1615,340,###
1638,331,1652,331,1651,339,1639,339,###
1653,331,1675,331,1675,339,1653,339,###
1675,331,1686,331,1687,338,1675,338,###
1687,333,1702,333,1703,338,1687,338,###
85,340,516,346,511,436,74,438,TRƯỜNG
545,365,799,362,799,435,542,435,THPT
830,339,1236,340,1238,433,825,434,CHUYÊN
1276,336,1482,331,1487,429,1278,430,BẮC
1519,357,1756,356,1764,429,1526,428,NINH
42,503,79,504,79,508,42,508,###
152,461,261,462,258,514,149,514,NHIỆT
269,460,345,461,343,512,266,512,LIỆT
355,462,457,461,456,505,352,507,CHÀO
468,460,580,461,579,505,466,505,MỪNG
591,458,669,459,667,504,590,504,CÁC
678,464,719,464,718,512,683,511,VỊ
729,463,796,463,796,511,727,510,ĐẠI
807,448,894,451,893,503,806,503,BIỂU
900,452,950,452,950,503,907,503,VỀ
959,459,1019,458,1019,510,962,510,DỰ
1024,452,1064,452,1065,502,1026,502,LỄ
1076,463,1167,462,1168,501,1076,502,KHAI
1178,453,1298,453,1299,501,1179,501,GIẢNG
1310,453,1396,453,1398,500,1310,500,NĂM
1408,460,1489,460,1491,507,1409,507,HỌC
1501,456,1598,457,1599,500,1501,500,2016
1635,457,1730,457,1723,497,1637,498,2017
881,598,893,598,893,612,882,612,VÌ
895,598,912,598,912,615,895,615,LỢI
913,597,933,597,933,613,913,613,ÍCH
934,598,961,598,961,613,935,613,MƯỜI
963,597,987,597,987,613,963,613,NĂM
988,596,1025,595,1026,612,988,613,TRỒNG
1027,597,1052,597,1053,614,1028,614,CÂY,
1053,597,1064,597,1064,613,1053,613,VÌ
1065,598,1084,598,1084,614,1066,614,LỢI
1085,596,1104,596,1104,612,1085,613,ÍCH
1105,597,1134,597,1134,612,1104,612,TRĂM
1136,597,1159,597,1160,612,1136,612,NĂM
1160,596,1197,596,1198,612,1161,612,TRỒNG
1198,596,1233,596,1233,612,1199,613,NGƯỜI
1037,622,1075,622,1075,630,1035,630,###
1039,660,1058,660,1059,676,1040,676,###
1058,658,1072,658,1072,677,1059,677,###
1037,684,1054,684,1054,699,1037,699,###
1057,683,1075,683,1076,699,1057,699,###
1035,707,1064,708,1064,721,1035,722,###
1066,708,1080,708,1080,718,1066,720,###
